gene	mean	median	longest_isoform	merged
ENSG00000299416	533	533	533	533
ENSG00000299428	986	814	1582	3761
ENSG00000283258	1146	1306	1579	3105
ENSG00000258779	1197	1282	2544	8256
ENSG00000299471	405	384	547	562
ENSG00000261475	621	502	1542	2285
ENSG00000261742	1463	1490	1914	2533
ENSG00000289889	610	454	1446	1591
ENSG00000299579	886	826	1268	1376
ENSG00000260364	1102	1111	2007	3635
ENSG00000260625	1024	986	1113	1117
ENSG00000299641	664	664	664	664
ENSG00000291274	894	916	1215	1642
ENSG00000299711	380	377	470	651
ENSG00000299741	580	580	580	580
ENSG00000261008	1033	830	3298	20654
ENSG00000256982	1548	1738	2164	2546
ENSG00000261390	821	709	2139	9870
ENSG00000289734	418	380	575	1132
ENSG00000260664	2210	1686	4645	5859
ENSG00000260876	1415	1333	3076	10562
ENSG00000299841	1702	1702	1702	1702
ENSG00000299855	716	716	716	716
ENSG00000261082	917	917	953	975
ENSG00000275040	1626	1626	1626	1626
ENSG00000261540	686	651	1069	1912
ENSG00000278058	1269	1301	2598	2927
ENSG00000291109	1167	812	2259	3999
ENSG00000289978	944	944	944	944
ENSG00000299944	625	452	1158	1747
ENSG00000299948	459	450	499	528
ENSG00000299962	1062	1062	1062	1062
ENSG00000260420	712	623	1437	10240
ENSG00000289336	572	573	847	1685
ENSG00000232190	1601	994	4083	4442
ENSG00000205037	1362	1066	3468	7639
ENSG00000300023	564	564	564	564
ENSG00000261363	1184	1184	1904	1973
ENSG00000300040	628	546	1258	2319
ENSG00000300045	527	522	662	1019
ENSG00000300066	1123	1123	1123	1123
ENSG00000300084	651	651	651	651
ENSG00000261327	1782	1873	2397	2966
ENSG00000300087	658	658	658	658
ENSG00000261816	954	909	1407	1885
ENSG00000300128	1055	1055	1635	1750
ENSG00000300130	189	189	189	189
ENSG00000260166	1232	942	2183	2573
ENSG00000261028	764	752	861	2110
ENSG00000300157	602	602	602	602
ENSG00000300166	555	555	555	555
ENSG00000300189	727	727	727	727
ENSG00000300200	550	550	550	550
ENSG00000300207	370	370	370	370
ENSG00000300223	424	424	424	424
ENSG00000300230	639	639	639	639
ENSG00000300232	248	248	248	248
ENSG00000300263	1138	1138	1138	1138
ENSG00000300264	993	993	1060	1073
ENSG00000300271	2106	2106	2106	2106
ENSG00000300288	543	543	543	543
ENSG00000300304	748	748	748	748
ENSG00000300311	606	606	606	606
ENSG00000247228	1213	953	2242	4412
ENSG00000262155	1213	1079	2335	5901
ENSG00000300371	491	430	891	1460
ENSG00000260450	661	607	841	1737
ENSG00000288026	887	574	2913	5925
ENSG00000260448	1012	682	1991	3377
ENSG00000300429	568	568	568	568
ENSG00000275494	600	600	600	600
ENSG00000300445	334	334	334	334
ENSG00000300455	402	402	402	402
ENSG00000300469	791	791	791	791
ENSG00000260072	2560	1628	6510	7726
ENSG00000300480	493	493	493	493
ENSG00000289181	618	618	681	983
ENSG00000286849	1776	1776	1776	1776
ENSG00000300554	813	813	813	813
ENSG00000300644	513	513	513	513
ENSG00000300701	242	242	242	242
ENSG00000300741	397	397	397	397
ENSG00000300780	1301	1301	1334	2435
ENSG00000261240	735	735	735	735
ENSG00000300823	433	433	438	610
ENSG00000261465	508	490	1177	3166
ENSG00000300855	421	421	421	421
ENSG00000285163	1255	1210	1662	2132
ENSG00000300932	788	788	788	788
ENSG00000263279	648	648	899	925
ENSG00000260496	1194	748	2373	2726
ENSG00000301015	705	705	705	705
ENSG00000301034	593	447	1053	1536
ENSG00000301048	1128	1128	1554	1746
ENSG00000301053	1995	1995	1995	1995
ENSG00000301064	547	547	547	547
ENSG00000301124	430	430	439	471
ENSG00000293342	897	768	2605	3322
ENSG00000288821	749	749	1101	1413
ENSG00000262686	460	413	848	1359
ENSG00000301273	396	396	440	604
ENSG00000301289	505	505	505	505
ENSG00000289930	761	683	1087	2360
ENSG00000301302	773	773	773	773
ENSG00000301309	368	368	368	368
ENSG00000301315	441	441	441	441
ENSG00000260532	693	615	1773	3037
ENSG00000301318	802	830	1282	1589
ENSG00000251417	1970	1970	1970	1970
ENSG00000301457	578	578	639	683
ENSG00000301479	896	896	1020	1020
ENSG00000301581	605	605	650	678
ENSG00000260706	636	581	761	1342
ENSG00000301629	1298	1298	1298	1298
ENSG00000301646	810	810	810	810
ENSG00000288753	580	527	809	901
ENSG00000260575	561	541	775	1178
ENSG00000301756	1218	1218	1218	1218
ENSG00000301768	943	943	943	943
ENSG00000301780	479	479	635	806
ENSG00000301783	444	444	446	446
ENSG00000301803	698	698	698	698
ENSG00000301824	489	489	528	753
ENSG00000301929	1557	1557	1861	1864
ENSG00000301942	605	605	605	605
ENSG00000301964	776	776	776	776
ENSG00000301965	915	915	915	915
ENSG00000260004	642	642	642	642
ENSG00000302094	643	556	967	2195
ENSG00000285543	925	488	2007	2655
ENSG00000302122	1038	605	1953	2697
ENSG00000261840	673	487	1488	2018
ENSG00000291219	1196	890	2370	2511
ENSG00000290845	1156	1070	1574	3238
ENSG00000302161	643	643	677	677
ENSG00000289073	825	825	825	825
ENSG00000262732	1906	398	4934	4961
ENSG00000302266	776	776	776	776
ENSG00000287718	1039	1142	1255	2326
ENSG00000261713	1834	2559	2914	4080
ENSG00000261092	748	536	1512	2083
ENSG00000302410	1033	1033	1033	1033
ENSG00000302475	673	723	808	1457
ENSG00000291263	1109	926	1891	3310
ENSG00000302503	615	615	615	615
ENSG00000302504	1071	846	2322	3106
ENSG00000291300	1096	881	3009	3196
ENSG00000285012	745	754	1087	1396
ENSG00000261703	408	408	408	408
ENSG00000302584	261	261	289	289
ENSG00000261436	705	648	1315	4219
ENSG00000302616	298	298	298	298
ENSG00000302626	1142	1142	1144	1144
ENSG00000289151	779	749	1239	2280
ENSG00000302696	929	929	951	951
ENSG00000260135	778	679	1306	3646
ENSG00000302727	530	530	530	530
ENSG00000262420	1098	701	2597	3258
ENSG00000291073	1480	1346	4700	13768
ENSG00000288801	1213	1194	1647	2649
ENSG00000302877	404	404	404	404
ENSG00000302895	819	819	819	819
ENSG00000302896	779	779	779	779
ENSG00000293487	683	719	842	1038
ENSG00000302917	556	556	556	556
ENSG00000260340	752	598	1109	1395
ENSG00000303116	351	321	518	537
ENSG00000261697	673	604	1718	2466
ENSG00000277978	446	468	489	531
ENSG00000303237	554	554	554	554
ENSG00000261751	986	522	2088	2367
ENSG00000303284	1207	1207	1207	1207
ENSG00000303290	491	491	491	491
ENSG00000303291	316	316	365	484
ENSG00000303356	864	864	864	864
ENSG00000262995	867	849	1195	1599
ENSG00000260009	400	367	589	934
ENSG00000260874	726	775	983	2287
ENSG00000231589	1252	1252	1252	1252
ENSG00000303416	756	756	813	1381
ENSG00000303433	691	662	940	1143
ENSG00000261512	847	726	1591	1591
ENSG00000261398	1125	1022	1766	1779
ENSG00000293510	2185	2740	3452	10202
ENSG00000303552	693	635	984	1471
ENSG00000261195	736	565	1291	2512
ENSG00000303582	758	758	808	887
ENSG00000303592	451	451	451	451
ENSG00000303602	797	763	1272	2147
ENSG00000270159	425	438	447	462
ENSG00000292433	713	758	825	1600
ENSG00000303617	528	528	528	528
ENSG00000303629	442	442	442	442
ENSG00000303646	576	576	732	975
ENSG00000303650	729	729	927	1019
ENSG00000303679	475	508	545	802
ENSG00000261790	1037	775	2054	2291
ENSG00000283457	969	952	1137	1515
ENSG00000292432	643	643	733	733
ENSG00000260852	3961	3961	3961	3961
ENSG00000303711	795	800	862	1161
ENSG00000303729	887	887	887	887
ENSG00000259817	354	373	463	617
ENSG00000303758	385	385	385	385
ENSG00000303763	657	657	657	657
ENSG00000303776	936	936	936	936
ENSG00000303796	216	216	216	216
ENSG00000303798	1204	1204	1204	1204
ENSG00000260520	435	464	477	555
ENSG00000287448	718	706	1383	4232
ENSG00000303887	426	426	426	426
ENSG00000303895	1110	1110	1110	1110
ENSG00000261177	3998	3998	7430	7669
ENSG00000303905	758	769	1331	3245
ENSG00000187185	1026	1070	1370	2178
ENSG00000263307	904	841	1634	4205
ENSG00000261394	437	437	572	804
ENSG00000260723	411	435	445	564
ENSG00000303989	978	798	1544	4288
ENSG00000303998	477	477	477	477
ENSG00000285367	972	729	2984	13763
ENSG00000304001	499	499	499	499
ENSG00000260115	572	572	714	853
ENSG00000287256	577	593	674	1220
ENSG00000304036	747	747	747	747
ENSG00000261173	826	826	889	889
ENSG00000261238	1128	1128	1128	1128
ENSG00000304097	1323	1323	1323	1323
ENSG00000304116	403	403	403	403
ENSG00000259517	717	728	854	854
ENSG00000260132	871	871	871	871
ENSG00000304174	715	715	715	715
ENSG00000288983	1086	1086	1086	1086
ENSG00000304266	591	591	591	591
ENSG00000304267	741	741	936	956
ENSG00000304337	358	358	375	471
ENSG00000304361	598	598	783	783
ENSG00000304379	855	850	1056	1123
ENSG00000293359	612	581	767	1230
ENSG00000261175	1307	1192	4805	6921
ENSG00000304493	586	586	586	586
ENSG00000304496	1110	1088	1967	2275
ENSG00000304502	947	947	947	947
ENSG00000260311	1021	592	2405	2408
ENSG00000272079	907	907	1269	1398
ENSG00000283213	1543	1071	4836	6815
ENSG00000304518	870	870	870	870
ENSG00000304523	886	886	886	886
ENSG00000260932	646	586	1036	1545
ENSG00000290739	1629	1544	2116	2832
ENSG00000304556	502	502	599	947
ENSG00000262482	782	782	1054	1212
ENSG00000260592	626	611	868	1261
ENSG00000304647	451	451	451	451
ENSG00000304654	1233	1233	1233	1233
ENSG00000304662	745	745	745	745
ENSG00000304679	891	891	891	891
ENSG00000304705	577	577	577	577
ENSG00000304793	513	505	537	804
ENSG00000304809	306	306	306	306
ENSG00000268754	988	924	1646	2948
ENSG00000304829	462	462	560	560
ENSG00000269186	636	492	1229	3637
ENSG00000268505	1989	995	4039	5430
ENSG00000304873	466	471	495	908
ENSG00000304885	732	732	800	801
ENSG00000304905	453	453	453	453
ENSG00000262185	1065	1125	1394	2749
ENSG00000260896	1319	1236	2756	7000
ENSG00000268078	469	469	575	581
ENSG00000304930	754	740	1210	2514
ENSG00000304948	553	553	553	553
ENSG00000293411	1356	1333	2031	3454
ENSG00000305055	701	640	1284	2859
ENSG00000305073	1585	1585	1585	1585
ENSG00000305076	722	743	1029	2127
ENSG00000261231	1587	1587	2628	3021
ENSG00000305097	321	321	321	321
ENSG00000305119	773	756	1121	1316
ENSG00000258122	455	434	498	585
ENSG00000260223	660	612	1205	2683
ENSG00000261161	660	650	1128	2563
ENSG00000305141	346	346	346	346
ENSG00000260944	587	655	907	2310
ENSG00000305162	512	512	595	797
ENSG00000305186	481	481	481	481
ENSG00000261009	833	532	2253	2264
ENSG00000305221	474	474	506	719
ENSG00000305233	744	702	880	1011
ENSG00000305256	1712	1712	1712	1712
ENSG00000305278	507	507	507	507
ENSG00000305284	428	428	428	428
ENSG00000260352	846	742	1112	1601
ENSG00000305294	641	641	641	641
ENSG00000288935	811	811	1173	1482
ENSG00000245768	922	715	2296	6272
ENSG00000305325	453	453	602	602
ENSG00000305330	616	616	650	1160
ENSG00000305338	484	484	484	484
ENSG00000261638	585	581	687	1315
ENSG00000305372	484	484	520	585
ENSG00000305389	537	537	537	537
ENSG00000305400	846	846	1239	1421
ENSG00000305404	932	932	932	932
ENSG00000305477	699	699	1092	1354
ENSG00000305482	207	207	207	207
ENSG00000305553	1230	1230	1230	1230
ENSG00000305554	588	588	588	588
ENSG00000305577	1570	1570	1570	1570
ENSG00000305578	436	436	436	436
ENSG00000260378	546	546	786	986
ENSG00000262332	627	575	1033	1118
ENSG00000305606	572	572	572	572
ENSG00000261359	981	1109	1196	1715
ENSG00000291276	635	596	967	1658
ENSG00000261637	872	821	1463	1912
ENSG00000270006	463	445	559	736
ENSG00000305760	790	790	790	790
ENSG00000305762	660	739	743	807
ENSG00000261329	1085	817	4109	5574
ENSG00000305808	428	428	428	428
ENSG00000305823	340	340	340	340
ENSG00000261014	1068	1179	1610	3564
ENSG00000260848	1082	905	2231	4434
ENSG00000305858	384	384	442	442
ENSG00000259840	1468	1468	2491	2491
ENSG00000305914	957	934	1358	1864
ENSG00000305915	458	458	561	747
ENSG00000305939	676	658	846	1640
ENSG00000305959	1914	1914	1914	1914
ENSG00000305960	678	692	1060	5388
ENSG00000262097	1189	1045	3074	7873
ENSG00000306016	1325	1325	1325	1325
ENSG00000260083	1071	929	1429	2206
ENSG00000306134	328	328	328	328
ENSG00000260018	1424	1424	1424	1424
ENSG00000306178	547	507	681	734
ENSG00000261241	1182	1149	2541	7409
ENSG00000306234	674	674	674	674
ENSG00000286759	892	892	1254	1254
ENSG00000260268	769	607	1916	6308
ENSG00000261749	993	1052	1490	3124
ENSG00000261707	937	937	1325	1500
ENSG00000238045	1037	1032	2449	4822
ENSG00000306477	561	561	561	561
ENSG00000306565	438	453	515	812
ENSG00000261348	797	797	1211	1349
ENSG00000290355	1464	1454	1885	2868
ENSG00000274925	1177	555	3115	3441
ENSG00000306665	689	689	689	689
ENSG00000246898	1884	1884	2167	2234
ENSG00000306763	608	608	717	793
ENSG00000286790	1513	1513	1712	2411
ENSG00000306821	398	398	398	398
ENSG00000306859	556	556	573	623
ENSG00000306882	701	701	701	701
ENSG00000260442	708	555	1999	2013
ENSG00000168367	1658	1553	2705	6876
ENSG00000306939	694	791	939	2094
ENSG00000269826	675	618	901	1519
ENSG00000285040	709	687	1007	1943
ENSG00000269667	701	701	701	701
ENSG00000306976	982	982	982	982
ENSG00000290420	712	686	1193	3681
ENSG00000261049	317	317	353	519
ENSG00000307128	293	293	293	293
ENSG00000290927	1567	1545	4117	8327
ENSG00000307163	400	400	400	400
ENSG00000291264	1496	1342	3156	5772
ENSG00000307195	349	349	349	349
ENSG00000259929	643	553	1268	2443
ENSG00000307278	628	628	628	628
ENSG00000283304	1217	1217	1732	2146
ENSG00000246379	1088	795	4458	13819
ENSG00000260041	445	487	535	1215
ENSG00000307404	367	367	367	367
ENSG00000307452	587	519	1140	1890
ENSG00000307474	620	620	620	620
ENSG00000307481	657	587	1285	2303
ENSG00000307483	602	602	602	602
ENSG00000307484	601	601	741	741
ENSG00000249231	874	811	1635	4136
ENSG00000307496	382	382	382	382
ENSG00000275441	717	717	717	717
ENSG00000290429	1984	1040	4741	6464
ENSG00000285800	1089	1074	1916	3667
ENSG00000261261	752	768	1119	3406
ENSG00000307532	795	740	1085	1466
ENSG00000260963	871	921	1627	3452
ENSG00000231439	1208	1187	1310	1312
ENSG00000263080	692	714	747	1230
ENSG00000307680	428	428	442	552
ENSG00000260854	620	604	721	794
ENSG00000307770	811	811	1170	1173
ENSG00000260201	711	753	861	1012
ENSG00000307926	786	804	973	1703
ENSG00000307937	908	908	1198	1311
ENSG00000261029	619	424	1523	2447
ENSG00000307949	330	330	330	330
ENSG00000307970	2202	2202	2202	2202
ENSG00000289067	1460	1460	1460	1460
ENSG00000289991	626	626	759	792
ENSG00000289618	719	719	719	719
ENSG00000308012	472	472	472	472
ENSG00000308016	691	644	1143	1329
ENSG00000260057	662	592	1431	3865
ENSG00000278214	805	624	2005	3235
ENSG00000308059	416	416	416	416
ENSG00000308075	506	506	506	506
ENSG00000290756	1163	1051	1880	2389
ENSG00000308110	791	791	791	791
ENSG00000259833	509	551	586	863
ENSG00000308135	1050	1050	1050	1050
ENSG00000260402	992	914	2484	2484
ENSG00000231876	653	641	933	2456
ENSG00000308176	849	849	1117	1135
ENSG00000308178	1277	1277	1277	1277
ENSG00000308182	658	658	658	658
ENSG00000308188	886	886	886	886
ENSG00000293473	1666	1666	2760	2760
ENSG00000260381	581	664	666	1295
ENSG00000308270	1331	1331	1331	1331
ENSG00000262454	882	570	5365	7155
ENSG00000308281	568	599	646	996
ENSG00000308286	556	556	556	556
ENSG00000308290	770	770	828	1104
ENSG00000245888	807	557	2613	4180
ENSG00000308301	570	563	657	927
ENSG00000260528	1185	1099	2709	20155
ENSG00000261172	587	584	794	2395
ENSG00000308363	601	601	601	601
ENSG00000308383	815	825	1281	2100
ENSG00000308404	378	378	378	378
ENSG00000308408	1065	1065	1065	1065
ENSG00000308429	766	766	766	766
ENSG00000260136	632	641	851	1081
ENSG00000263280	903	820	1336	1877
ENSG00000287340	1596	1596	1596	1596
ENSG00000260827	976	689	2486	2486
ENSG00000308621	874	874	874	874
ENSG00000289423	947	855	1925	4810
ENSG00000308834	406	406	494	603
ENSG00000287161	1448	1490	2326	5303
ENSG00000308862	382	382	382	382
ENSG00000261078	405	405	431	625
ENSG00000308918	320	320	358	443
ENSG00000308969	797	797	797	797
ENSG00000309027	1237	1253	1320	1390
ENSG00000309043	1008	1055	1420	1510
ENSG00000309056	470	470	470	470
ENSG00000309061	364	364	364	364
ENSG00000309065	537	488	900	1555
ENSG00000309068	613	601	666	897
ENSG00000309088	575	575	575	575
ENSG00000309099	746	748	1040	1785
ENSG00000309183	1031	1031	1561	1772
ENSG00000309202	763	971	1071	1260
ENSG00000309225	252	252	252	252
ENSG00000309232	344	344	344	344
ENSG00000290679	705	664	867	1053
ENSG00000289004	585	585	585	585
ENSG00000290678	784	524	1693	1948
ENSG00000260126	660	619	1014	2252
ENSG00000287905	787	787	893	1049
ENSG00000309379	517	517	517	517
ENSG00000309454	331	331	356	560
ENSG00000309498	550	510	787	1093
ENSG00000288300	1622	1622	2720	2763
ENSG00000309512	713	716	915	915
ENSG00000309539	850	850	850	850
ENSG00000309644	405	405	405	405
ENSG00000309654	318	318	318	318
ENSG00000228201	576	576	748	752
ENSG00000309763	423	423	423	423
ENSG00000309768	525	525	525	525
ENSG00000291057	1875	1735	2943	6014
ENSG00000260550	579	576	621	851
ENSG00000309842	503	503	629	629
ENSG00000262136	1389	1551	2237	3457
ENSG00000309888	499	499	499	499
ENSG00000309935	425	425	425	425
ENSG00000310002	847	680	1326	1399
ENSG00000260277	581	528	831	1747
ENSG00000260630	1221	1085	2879	8479
ENSG00000310105	580	592	684	730
ENSG00000260573	852	568	2961	5288
ENSG00000310149	117	117	117	117
ENSG00000310159	853	845	1084	1263
ENSG00000310178	950	950	950	950
ENSG00000292385	347	347	415	487
ENSG00000205913	931	777	3523	7852
ENSG00000310204	569	569	569	569
ENSG00000310231	629	629	644	703
ENSG00000310271	381	381	381	381
ENSG00000262801	810	747	1259	3716
ENSG00000310273	424	424	424	424
ENSG00000310278	673	397	1230	1633
ENSG00000310299	701	688	846	1524
ENSG00000310325	1185	1207	1326	1743
ENSG00000291095	513	466	717	1328
ENSG00000310348	585	585	585	585
ENSG00000290663	393	402	444	614
ENSG00000291105	765	752	1081	1320
ENSG00000259923	474	586	594	714
ENSG00000310402	1123	1123	1289	1541
ENSG00000262950	940	819	1512	2827
ENSG00000290662	661	661	887	1028
ENSG00000310437	484	484	484	484
ENSG00000307346	725	725	791	842
ENSG00000297575	1706	1706	1706	1706
ENSG00000297593	555	555	555	555
ENSG00000299389	807	821	887	998
ENSG00000295517	440	440	440	440
ENSG00000303013	326	326	326	326
ENSG00000153815	2235	2288	4719	13062
ENSG00000197943	2332	1305	8742	21851
ENSG00000261118	620	601	871	1646
ENSG00000304919	735	735	735	735
ENSG00000300127	847	845	1215	1962
ENSG00000300148	999	999	1012	1012
ENSG00000260259	675	678	880	1352
ENSG00000167526	1279	712	5677	7158
ENSG00000260635	423	423	423	423
ENSG00000260790	1013	1013	1415	1455
ENSG00000293459	831	831	831	831
ENSG00000290865	3366	3366	3366	3366
ENSG00000291060	1407	1414	2913	11028
ENSG00000243716	1516	690	6463	12780
ENSG00000294592	819	819	819	819
ENSG00000290866	1274	934	2661	3500
ENSG00000304653	550	550	550	550
ENSG00000302808	1340	1254	1521	2054
ENSG00000308238	583	583	583	583
ENSG00000308222	1068	1054	1567	2947
ENSG00000308255	418	418	418	418
ENSG00000300742	940	940	940	940
ENSG00000305326	1716	1716	1746	1753
ENSG00000277504	533	533	533	533
ENSG00000226180	2611	2611	2611	2611
ENSG00000104731	1254	585	4572	11177
ENSG00000260671	338	338	338	338
ENSG00000260498	635	619	1165	2768
ENSG00000260177	993	994	1228	2106
ENSG00000260466	657	657	792	1039
ENSG00000103257	3108	3990	4556	4771
ENSG00000278598	69	69	69	69
ENSG00000262362	616	597	897	1576
ENSG00000304416	838	827	1102	1655
ENSG00000261971	1270	936	4434	8787
ENSG00000262370	1249	1207	1941	2680
ENSG00000263072	1410	1090	4967	16004
ENSG00000263011	551	403	1701	3077
ENSG00000293410	1146	923	2161	4133
ENSG00000302384	240	240	240	240
ENSG00000306338	1283	1283	1283	1283
ENSG00000262521	531	531	531	531
ENSG00000008516	2650	3674	4413	4748
ENSG00000261695	579	579	579	579
ENSG00000290943	850	811	1612	4227
ENSG00000302705	525	525	525	525
ENSG00000309423	824	773	1101	2466
ENSG00000309442	379	379	429	450
ENSG00000290391	1758	1758	1758	1758
ENSG00000296325	1113	1113	1134	1352
ENSG00000275910	563	563	563	563
ENSG00000290394	1319	628	6144	9418
ENSG00000257391	991	717	2118	3823
ENSG00000296252	206	206	206	206
ENSG00000296290	993	993	993	993
ENSG00000295571	395	382	541	807
ENSG00000179889	2066	2115	4828	10553
ENSG00000250616	1763	1763	2794	2794
ENSG00000261367	553	553	553	553
ENSG00000275371	1061	1061	1061	1061
ENSG00000300821	398	398	398	398
ENSG00000261416	428	470	520	811
ENSG00000132207	960	950	1558	2481
ENSG00000290692	765	598	1693	2950
ENSG00000290693	666	657	722	949
ENSG00000291047	1267	1135	2036	4343
ENSG00000291266	1416	1297	2577	5507
ENSG00000260219	1017	964	2752	2992
ENSG00000290677	1036	999	1840	2724
ENSG00000300431	828	828	828	828
ENSG00000300231	1043	1122	1452	2305
ENSG00000300467	799	799	799	799
ENSG00000300260	1533	1533	1533	1533
ENSG00000289080	2942	2942	2942	2942
ENSG00000300350	866	866	866	866
ENSG00000300485	408	408	431	440
ENSG00000259807	1619	1522	3409	6565
ENSG00000273582	623	621	769	772
ENSG00000260953	1661	1661	1930	1930
ENSG00000289029	1276	1167	2626	7505
ENSG00000300448	487	487	629	645
ENSG00000103472	1166	951	4818	38200
ENSG00000307750	787	787	787	787
ENSG00000289937	819	800	1147	3494
ENSG00000260252	369	369	369	369
ENSG00000295538	425	425	425	425
ENSG00000310525	875	875	875	875
ENSG00000140830	1441	965	2521	3073
ENSG00000118557	1822	955	3935	5591
ENSG00000206168	339	339	339	339
ENSG00000294416	1658	1658	1658	1658
ENSG00000234769	1246	1246	1246	1246
ENSG00000306644	570	545	767	952
ENSG00000261217	385	385	385	385
ENSG00000303944	819	904	1016	1750
ENSG00000230330	273	273	273	273
ENSG00000303230	380	380	456	570
ENSG00000244485	569	569	569	569
ENSG00000260797	663	663	663	663
ENSG00000297958	1528	1528	1528	1528
ENSG00000283421	217	217	217	217
ENSG00000299922	1040	929	1445	2076
ENSG00000257403	255	255	255	255
ENSG00000309471	474	474	474	474
ENSG00000158482	1007	1007	1007	1007
ENSG00000294310	419	419	419	419
ENSG00000290192	613	535	778	1350
ENSG00000276548	110	110	110	110
ENSG00000260431	352	352	352	352
ENSG00000285567	907	977	2363	8150
ENSG00000259827	551	551	551	551
ENSG00000261429	878	878	878	878
ENSG00000250982	976	976	976	976
ENSG00000298931	1574	1574	1602	1776
ENSG00000275654	256	256	256	256
ENSG00000309023	907	775	1528	2605
ENSG00000278725	400	400	400	400
ENSG00000307459	854	808	1294	1471
ENSG00000285020	633	633	633	633
ENSG00000293550	7948	7948	7948	7948
ENSG00000261419	361	361	361	361
ENSG00000295964	475	475	475	475
ENSG00000278528	255	255	255	255
ENSG00000295947	568	568	568	568
ENSG00000254634	2930	2930	2930	2930
ENSG00000303051	326	326	374	565
ENSG00000309313	257	257	257	257
ENSG00000260335	152	152	152	152
ENSG00000309270	250	250	250	250
ENSG00000257691	292	292	292	292
ENSG00000257506	259	259	259	259
ENSG00000309168	726	624	1672	4837
ENSG00000260133	576	576	576	576
ENSG00000305172	724	722	981	3020
ENSG00000261444	210	210	210	210
ENSG00000261203	258	258	258	258
ENSG00000302389	859	599	1850	4862
ENSG00000273724	337	337	337	337
ENSG00000299933	694	694	694	694
ENSG00000261145	106	106	106	106
ENSG00000293660	551	564	858	1569
ENSG00000261614	1090	1090	1090	1090
ENSG00000290715	1339	1339	1708	2051
ENSG00000259962	395	395	395	395
ENSG00000291103	1350	1156	3792	6707
ENSG00000244257	6805	6805	6805	6805
ENSG00000297771	405	405	482	649
ENSG00000227827	9932	9932	9932	9932
ENSG00000293843	541	541	541	541
ENSG00000293864	376	376	376	376
ENSG00000283365	979	979	979	979
ENSG00000306164	1131	1256	1460	2613
ENSG00000260765	1242	1242	1242	1242
ENSG00000303450	527	527	559	599
ENSG00000263232	1507	1507	1507	1507
ENSG00000294600	1357	1272	2130	3771
ENSG00000260584	298	298	298	298
ENSG00000286473	1579	886	6197	8416
ENSG00000276822	108	108	108	108
ENSG00000304089	651	659	953	1982
ENSG00000254609	355	355	355	355
ENSG00000305462	885	827	1208	1968
ENSG00000257639	576	576	576	576
ENSG00000273956	823	668	1306	1600
ENSG00000299776	766	766	766	766
ENSG00000260866	1342	1342	1342	1342
ENSG00000308771	984	983	1194	2001
ENSG00000271105	540	540	540	540
ENSG00000196796	1354	1354	1354	1354
ENSG00000303341	437	437	437	437
ENSG00000306879	1004	1004	1004	1004
ENSG00000277003	107	107	107	107
ENSG00000305455	765	823	892	2199
ENSG00000259882	1549	1549	1549	1549
ENSG00000294426	1072	1070	1249	1573
ENSG00000296504	862	862	862	862
ENSG00000307000	982	982	982	982
ENSG00000282924	1155	1155	1155	1155
ENSG00000303279	633	633	633	633
ENSG00000260308	214	214	214	214
ENSG00000301813	1040	1040	1079	2009
ENSG00000270401	352	352	352	352
ENSG00000205452	1083	1076	1802	2688
ENSG00000260516	242	242	242	242
ENSG00000293890	565	537	836	1351
ENSG00000226942	1674	1674	1674	1674
ENSG00000260803	747	655	1539	2906
ENSG00000262885	427	427	427	427
ENSG00000179755	1764	1764	3004	3015
ENSG00000261274	334	334	334	334
ENSG00000296866	407	407	407	407
ENSG00000259897	832	832	832	832
ENSG00000261010	442	442	442	442
ENSG00000296849	1444	1361	1667	2695
ENSG00000260846	832	832	832	832
ENSG00000296809	626	520	1705	4881
ENSG00000260598	781	781	781	781
ENSG00000308158	819	819	819	819
ENSG00000260680	919	919	919	919
ENSG00000308141	728	741	933	1540
ENSG00000250514	943	810	2198	4654
ENSG00000302351	870	911	1051	2077
ENSG00000291066	1260	1205	3645	10464
ENSG00000302414	476	476	476	476
ENSG00000291262	1344	1167	2543	2855
ENSG00000310275	385	385	385	385
ENSG00000185864	914	544	4103	8005
ENSG00000259768	968	824	4880	19796
ENSG00000238731	62	62	62	62
ENSG00000261764	1279	1279	1279	1279
ENSG00000279206	600	600	600	600
ENSG00000251868	60	60	60	60
ENSG00000279757	459	459	459	459
ENSG00000259847	824	852	1322	2758
ENSG00000260834	646	570	1337	2180
ENSG00000260350	430	430	430	430
ENSG00000261481	593	593	593	593
ENSG00000283516	621	665	797	1322
ENSG00000260979	490	380	899	1019
ENSG00000309643	180	180	180	180
ENSG00000296326	472	472	472	472
ENSG00000296307	724	630	1276	1713
ENSG00000302150	249	249	249	249
ENSG00000260349	731	731	731	731
ENSG00000294612	722	722	722	722
ENSG00000299506	1034	1034	1034	1034
ENSG00000302421	1435	1363	1652	1816
ENSG00000309038	671	671	671	671
ENSG00000270049	1272	959	2475	5269
ENSG00000297582	736	736	736	736
ENSG00000259804	719	700	1150	5169
ENSG00000260710	1040	1019	1833	5335
ENSG00000287885	1259	1181	2414	7424
ENSG00000290890	1750	2080	3404	11258
ENSG00000260658	1261	1147	3457	17385
ENSG00000260479	429	433	479	811
ENSG00000245694	1239	716	19697	28358
ENSG00000261617	1339	1331	5298	18082
ENSG00000286841	821	762	1415	2973
ENSG00000259846	692	614	1062	2902
ENSG00000293015	665	638	966	1079
ENSG00000141258	1958	1386	4878	9771
